,PE_Shiller,PE_multpl,PE_investorsfriend,PE_fullratio,PE_HSI
1970-01-01 00:00:00.000002000,41.96605050332432,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.96605050332432,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.78197156707144,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.75809361826958,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,42.86956549441948,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,41.89800792488472,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,39.36969904420136,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,38.78214245678476,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,26.49,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,26.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,25.8,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,26.11,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,26.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,27.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,27.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,28.2,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,28.74,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,29.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002000,37.27423800449718,29.04,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,36.97886799702981,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,35.834662651431266,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.32583723617873,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.17390116836067,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,34.074643217140014,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,33.06853441111275,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,32.16303868744433,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,31.40431876078012,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,27.66739258686248,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,28.57737311336008,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.00510381105679,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,45.69,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,43.76,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,42.36,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,40.78,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,39.99,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,39.38,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,39.3,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,39.29,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,39.06,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,38.6,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,37.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002001,30.499953255020436,27.55,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.277204433095974,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.085704152008407,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,30.292130640918653,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,29.00588325311866,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,28.12810750868832,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,26.38767254118334,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.463120467431427,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,41.41,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,43.81,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,46.71,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,47.19,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,23.58871352884236,46.17,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,32.59,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,32.03,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,29.24,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,28.89,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,31.53,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,32.46,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,37.92,20.1,29.55,11.83
1970-01-01 00:00:00.000002002,22.36503680122432,41.41,20.1,29.55,11.83
